year,month,day,hour,temp,feelslike,precip,windgust,windspeed,winddir,cloudcover,solarradiation,solarenergy
2020,3,14,14,10.8,11.1,0.32,17.0,11.6,344.3,56.9,151.2,42.8
2020,3,14,15,9.2,9.9,0.39,14.2,11.5,43.5,96.2,183.3,106.3
2020,3,14,16,-0.5,-0.3,0.28,7.1,2.5,21.0,60.2,298.6,285.8
2020,3,14,17,8.1,6.9,0.3,12.7,3.3,116.0,28.3,224.3,45.1
2020,3,14,18,12.9,13.2,0.01,11.7,11.6,135.8,71.7,240.8,113.1
2020,3,14,19,17.1,16.3,0.24,8.3,2.8,31.4,32.7,227.3,173.3
2020,3,14,20,4.0,2.3,0.15,12.0,9.2,184.7,1.4,277.3,240.5
2020,3,14,21,7.5,8.9,0.01,9.8,5.7,349.8,67.8,156.5,28.9
2020,3,14,22,7.1,6.2,0.21,19.2,9.8,229.0,40.1,187.3,67.0
2020,3,14,23,13.0,13.0,0.12,8.6,2.9,183.1,43.8,231.8,78.8
2020,3,15,0,10.2,8.8,0.27,5.9,0.1,223.1,82.1,113.0,105.3
2020,3,15,1,17.4,16.5,0.1,22.8,14.1,187.2,11.8,296.5,176.6
2020,3,15,2,14.0,15.1,0.13,12.0,2.8,192.0,76.6,110.1,66.9
2020,3,15,3,10.6,10.1,0.3,19.5,10.6,319.8,64.6,175.4,164.7
2020,3,15,4,9.2,8.7,0.11,15.4,7.2,31.1,99.8,271.8,223.1
2020,3,15,5,12.9,12.8,0.29,12.5,11.2,180.8,75.9,210.2,117.6
2020,3,15,6,-2.3,-1.7,0.32,17.2,12.2,322.0,76.5,173.6,30.9
2020,3,15,7,16.4,16.7,0.37,7.8,2.4,99.8,82.2,123.8,94.7
2020,3,15,8,-2.3,-3.1,0.28,22.3,13.9,234.3,53.4,150.8,106.5
2020,3,15,9,9.2,7.4,0.19,12.5,2.9,251.4,94.5,296.1,77.4
2020,3,15,10,18.8,19.3,0.26,17.8,8.2,30.3,92.0,237.1,66.3
2020,3,15,11,16.6,17.4,0.2,4.9,3.7,355.0,66.4,152.8,74.6
2020,3,15,12,1.6,1.4,0.35,11.6,1.8,336.8,97.0,175.3,133.4
2020,3,15,13,22.9,23.4,0.38,9.5,4.6,32.4,18.0,207.9,200.0
2020,3,15,14,9.1,7.1,0.1,14.0,9.1,86.8,8.5,219.1,140.6
2020,3,15,15,6.1,4.4,0.21,6.5,3.5,150.4,85.3,174.3,59.9
2020,3,15,16,3.4,2.6,0.13,16.2,10.9,282.0,88.8,129.1,63.0
2020,3,15,17,7.8,9.5,0.0,13.8,6.6,146.7,97.8,174.8,61.5
2020,3,15,18,15.5,16.2,0.09,9.0,0.2,61.3,84.4,102.6,37.1
2020,3,15,19,19.4,18.9,0.07,21.0,11.7,79.4,98.0,115.9,93.8
2020,3,15,20,10.5,10.2,0.25,10.3,9.7,111.3,19.9,104.3,96.3
2020,3,15,21,9.4,11.4,0.02,13.2,11.5,4.0,74.7,183.8,127.8
2020,3,15,22,13.3,13.4,0.26,20.0,10.6,42.4,27.9,130.5,122.3
2020,3,15,23,12.2,13.2,0.23,16.4,7.5,110.7,96.1,130.3,33.4
2020,3,16,0,7.1,8.0,0.21,13.7,10.2,353.9,88.8,173.6,91.7
2020,3,16,1,1.9,3.2,0.15,16.2,11.1,6.8,65.1,164.2,123.6
2020,3,16,2,0.4,0.0,0.08,14.6,13.0,147.6,91.4,247.2,96.3
2020,3,16,3,6.5,7.6,0.34,7.1,5.8,37.4,56.3,111.3,105.5
2020,3,16,4,5.6,4.2,0.08,16.4,10.2,27.6,57.1,279.9,265.7
2020,3,16,5,7.8,7.2,0.13,10.8,1.3,169.4,91.5,100.9,72.0
2020,3,16,6,3.1,4.6,0.33,17.1,7.7,190.4,70.7,151.7,41.8
2020,3,16,7,11.4,10.7,0.33,3.4,2.7,218.3,71.1,212.1,123.3
2020,3,16,8,7.0,5.5,0.2,13.5,5.5,265.7,18.2,243.7,188.0
2020,3,16,9,4.6,4.9,0.4,17.6,7.9,71.6,0.1,273.3,186.0
2020,3,16,10,5.3,5.6,0.09,11.9,2.9,226.7,40.4,106.2,67.8
2020,3,16,11,9.9,10.9,0.01,12.9,9.6,48.1,16.5,111.3,31.0
2020,3,16,12,8.1,8.3,0.03,11.1,8.3,80.2,66.5,280.1,208.1
2020,3,16,13,12.6,13.1,0.02,8.7,0.1,350.9,54.1,134.3,48.8
2020,3,16,14,10.0,8.1,0.08,14.1,11.6,66.0,27.8,293.9,106.5
2020,3,16,15,10.7,12.2,0.1,11.5,6.5,175.5,67.4,124.7,21.9
2020,3,16,16,15.9,16.5,0.09,2.7,1.8,199.3,65.4,218.8,90.1
2020,3,16,17,17.3,15.8,0.38,15.7,11.7,145.4,3.0,107.5,100.7
2020,3,16,18,4.5,4.3,0.31,14.5,12.7,17.1,1.6,120.2,57.3
2020,3,16,19,7.8,6.7,0.23,10.1,3.2,257.0,9.1,191.0,54.9
2020,3,16,20,13.4,14.9,0.09,10.6,1.3,135.0,68.0,235.8,54.8
2020,3,16,21,3.6,2.4,0.19,12.0,3.9,301.8,71.7,181.6,27.7
2020,3,16,22,11.4,9.9,0.18,9.3,4.9,181.7,90.2,293.3,136.7
2020,3,16,23,8.0,8.1,0.33,11.1,8.8,58.2,32.9,298.9,247.8
2020,3,17,0,10.0,9.5,0.11,14.8,8.1,160.0,41.2,172.4,51.0
2020,3,17,1,5.8,4.5,0.18,10.8,7.3,133.0,27.1,191.3,20.0
2020,3,17,2,5.8,5.9,0.1,21.0,13.9,208.6,46.5,260.5,104.4
2020,3,17,3,9.5,9.5,0.02,9.8,9.7,111.1,43.5,196.4,91.0
2020,3,17,4,3.5,5.3,0.2,8.4,1.5,304.2,81.6,256.9,184.6
2020,3,17,5,9.1,7.5,0.31,15.5,7.2,38.3,31.1,257.3,35.8
2020,3,17,6,11.3,12.6,0.05,23.4,14.5,343.7,91.2,239.7,169.4
2020,3,17,7,12.2,11.0,0.39,15.2,13.3,59.4,81.7,271.8,258.7
2020,3,17,8,20.4,19.6,0.34,10.4,7.3,315.8,11.8,100.7,83.3
2020,3,17,9,6.4,7.6,0.34,14.0,12.7,101.8,95.5,288.5,80.9
2020,3,17,10,14.2,14.8,0.01,5.7,0.8,11.9,74.2,162.7,130.1
2020,3,17,11,13.4,12.1,0.22,15.6,13.1,24.3,32.9,163.6,133.3
2020,3,17,12,8.8,8.5,0.16,14.8,14.8,55.0,87.6,143.9,63.4
2020,3,17,13,13.1,11.5,0.17,10.9,10.0,301.2,26.7,194.4,52.4
2020,3,17,14,-0.7,-0.9,0.24,6.9,0.4,79.0,77.1,161.3,45.8
2020,3,17,15,7.5,7.5,0.16,9.7,6.1,34.4,45.3,293.7,252.9
2020,3,17,16,11.1,11.8,0.16,24.8,14.9,273.2,46.9,212.1,208.3
2020,3,17,17,11.9,13.8,0.1,14.8,11.6,349.3,79.4,141.0,111.4
2020,3,17,18,4.0,4.9,0.19,9.8,8.6,13.6,40.5,143.6,49.9
2020,3,17,19,-1.5,-2.3,0.1,18.5,12.5,223.8,43.0,118.6,77.4
2020,3,17,20,4.4,3.4,0.17,20.9,11.4,136.0,79.6,252.0,141.2
2020,3,17,21,12.2,10.8,0.25,23.9,14.0,253.7,91.4,275.6,89.8
2020,3,17,22,11.5,11.7,0.2,21.3,11.5,71.0,81.9,191.8,134.6
2020,3,17,23,3.4,3.7,0.39,13.8,9.4,54.0,65.2,219.0,36.8
2020,3,18,0,11.8,12.1,0.28,8.8,1.9,50.0,80.9,275.7,43.4
2020,3,18,1,13.6,15.1,0.15,8.2,0.7,180.1,73.3,237.1,171.2
2020,3,18,2,-0.6,-0.7,0.36,10.2,3.9,49.9,26.4,136.9,97.0
2020,3,18,3,14.4,12.5,0.25,15.2,14.3,139.3,31.9,196.3,69.1
2020,3,18,4,6.1,4.8,0.12,12.1,3.6,151.2,29.3,210.1,106.3
2020,3,18,5,8.1,10.1,0.32,23.1,13.8,165.5,24.2,258.9,184.7
2020,3,18,6,2.9,4.7,0.24,9.0,6.5,227.5,28.1,243.9,203.3
2020,3,18,7,13.5,13.7,0.23,17.1,9.6,45.8,11.9,146.5,132.5
2020,3,18,8,9.0,10.4,0.3,9.6,0.9,238.0,25.9,104.6,53.2
2020,3,18,9,12.3,13.6,0.29,9.1,2.7,17.8,85.2,147.9,92.5
2020,3,18,10,7.2,6.7,0.27,11.5,6.8,346.0,92.8,155.2,91.2
2020,3,18,11,11.3,10.2,0.36,22.8,13.0,31.6,72.0,146.6,121.4
2020,3,18,12,6.0,7.1,0.38,11.8,5.0,265.0,91.9,299.3,200.0
2020,3,18,13,17.8,19.2,0.19,9.8,7.9,51.1,13.6,119.8,109.5
2020,3,18,14,12.2,10.5,0.31,5.0,4.9,131.8,91.3,266.0,265.4
2020,3,18,15,10.2,9.2,0.15,18.1,14.4,315.4,54.4,296.4,244.7
2020,3,18,16,10.5,8.8,0.08,15.3,10.2,50.7,89.6,280.1,139.1
2020,3,18,17,15.2,13.9,0.11,19.7,10.9,219.5,92.5,295.7,207.4
2020,3,18,18,5.8,5.0,0.39,16.8,9.3,242.1,96.2,293.1,167.5
2020,3,18,19,16.5,18.0,0.12,6.7,3.6,129.6,93.0,239.4,35.0
2020,3,18,20,12.6,11.6,0.12,1.5,0.3,117.0,77.3,259.4,83.4
2020,3,18,21,7.8,6.4,0.1,17.6,14.9,359.5,32.9,126.9,59.1
2020,3,18,22,16.5,17.6,0.13,6.4,4.1,276.5,65.4,272.6,236.9
2020,3,18,23,17.2,19.0,0.07,17.0,13.1,282.1,9.5,219.4,216.9
2020,3,19,0,6.0,6.2,0.08,7.0,3.2,227.6,38.8,124.0,70.8
2020,3,19,1,11.6,9.9,0.06,17.0,13.3,218.6,79.0,114.9,84.9
2020,3,19,2,15.9,15.5,0.1,16.1,14.2,13.7,93.1,162.6,65.0
2020,3,19,3,1.5,2.7,0.02,10.8,10.6,256.6,22.9,178.0,94.2
2020,3,19,4,19.3,19.0,0.05,11.8,6.5,313.7,84.8,235.2,199.8
2020,3,19,5,12.1,10.8,0.23,19.5,10.0,279.4,40.1,295.4,203.3
2020,3,19,6,18.6,20.1,0.26,12.8,9.8,158.0,18.9,199.5,180.4
2020,3,19,7,13.2,14.8,0.3,19.3,11.7,341.1,79.2,299.1,261.5
2020,3,19,8,9.6,9.0,0.04,11.9,7.3,249.9,86.2,116.8,113.8
2020,3,19,9,16.7,15.8,0.34,10.1,3.2,167.9,47.8,199.9,95.8
2020,3,19,10,20.1,20.9,0.35,18.8,11.3,306.7,30.5,236.1,74.3
2020,3,19,11,5.6,6.9,0.29,23.5,13.8,75.0,35.4,262.9,54.1
2020,3,19,12,9.8,10.6,0.29,11.0,6.9,6.5,38.8,162.0,50.6
2020,3,19,13,20.8,19.0,0.25,6.7,5.1,289.9,43.2,261.6,36.9
2020,3,19,14,11.7,9.8,0.1,16.0,14.0,254.2,96.8,241.7,81.3
2020,3,19,15,13.7,15.5,0.39,13.7,13.6,3.0,48.0,252.4,225.6
2020,3,19,16,12.7,11.1,0.05,13.7,12.2,224.2,36.7,119.8,40.0
2020,3,19,17,7.3,6.2,0.14,22.4,14.1,354.9,84.5,238.9,163.1
2020,3,19,18,11.2,12.9,0.26,9.1,6.6,11.6,15.2,203.4,199.9
2020,3,19,19,3.0,1.6,0.03,11.1,4.9,347.4,27.6,202.0,31.8
2020,3,19,20,15.3,15.3,0.03,18.7,8.9,4.9,81.3,136.8,26.7
2020,3,19,21,6.1,4.4,0.35,9.1,8.2,26.3,95.1,255.5,58.9
2020,3,19,22,15.9,16.0,0.02,15.4,12.4,99.7,82.9,162.2,37.9
2020,3,19,23,13.4,13.0,0.39,10.5,9.2,88.4,5.0,218.3,129.1
2020,3,20,0,12.0,11.3,0.18,15.4,12.0,26.9,66.3,201.2,185.2
2020,3,20,1,17.1,16.1,0.22,10.3,1.3,297.1,65.8,222.7,31.7
2020,3,20,2,7.6,9.3,0.01,14.0,5.5,239.7,6.5,208.7,51.5
2020,3,20,3,5.3,3.4,0.14,1.9,0.9,350.5,13.8,187.6,40.1
2020,3,20,4,8.2,9.8,0.25,15.5,12.9,96.0,13.2,143.6,55.6
2020,3,20,5,8.5,10.5,0.18,5.6,1.8,0.9,23.2,114.3,62.1
2020,3,20,6,7.9,6.5,0.24,16.7,11.2,218.1,73.6,231.5,191.5
2020,3,20,7,-0.4,-2.0,0.21,13.5,11.7,97.0,79.0,198.7,77.5
2020,3,20,8,9.5,10.2,0.08,4.2,3.6,278.6,52.9,116.2,95.2
2020,3,20,9,10.0,9.3,0.19,15.9,7.0,51.4,57.3,155.8,72.7
2020,3,20,10,8.8,6.8,0.39,18.3,14.8,6.8,40.3,159.2,39.8
2020,3,20,11,10.1,10.2,0.32,14.6,6.2,242.3,87.1,229.6,121.7
2020,3,20,12,17.5,17.0,0.19,16.8,11.5,184.4,65.9,174.9,118.6
2020,3,20,13,3.6,3.5,0.2,16.6,11.4,155.5,88.8,184.8,152.3
2020,3,20,14,19.7,18.3,0.19,7.5,3.0,89.3,42.5,264.3,144.7
2020,3,20,15,16.2,15.0,0.37,13.8,13.1,130.7,83.5,150.7,140.3
2020,3,20,16,15.1,15.7,0.35,11.1,10.7,53.9,17.3,150.6,142.2
2020,3,20,17,11.0,11.3,0.11,6.5,2.1,343.2,16.1,118.8,51.7
2020,3,20,18,3.6,2.4,0.08,21.8,13.6,357.1,26.9,187.1,125.5
2020,3,20,19,5.2,3.5,0.14,8.6,5.8,80.3,42.8,294.0,203.4
2020,3,20,20,9.0,10.7,0.03,16.3,11.1,111.0,60.5,231.4,42.2
2020,3,20,21,7.3,7.3,0.12,15.7,11.9,333.0,30.3,166.2,61.2
2020,3,20,22,9.9,8.1,0.22,14.2,5.4,220.4,87.7,162.6,40.5
2020,3,20,23,1.8,3.7,0.34,14.7,6.4,283.6,21.0,160.3,40.7
2020,3,21,0,13.4,15.1,0.34,11.1,10.2,96.0,59.1,147.1,38.2
2020,3,21,1,0.5,1.1,0.11,17.1,7.6,64.9,54.3,266.9,81.6
2020,3,21,2,9.8,10.1,0.02,14.5,14.2,294.2,86.8,289.3,268.6
2020,3,21,3,16.6,18.1,0.17,7.0,0.6,208.6,29.2,146.6,94.6
2020,3,21,4,7.6,8.7,0.11,8.0,4.3,19.7,16.3,126.1,56.9
2020,3,21,5,14.4,16.1,0.34,16.8,14.8,348.7,13.7,171.4,69.6
2020,3,21,6,7.1,7.5,0.2,6.9,5.0,282.4,55.5,154.3,131.4
2020,3,21,7,11.3,11.2,0.34,19.0,13.0,348.7,32.5,268.7,67.9
2020,3,21,8,18.7,18.0,0.26,13.7,11.1,158.7,4.7,283.5,115.6
2020,3,21,9,20.3,21.5,0.26,5.0,3.6,161.5,91.8,257.5,149.0
2020,3,21,10,20.0,19.8,0.05,13.0,11.7,11.5,85.2,292.0,143.6
2020,3,21,11,9.6,8.3,0.31,12.3,11.1,198.0,14.0,197.8,23.9
2020,3,21,12,8.2,7.1,0.04,6.9,6.3,208.6,56.5,207.7,34.4
2020,3,21,13,15.5,17.1,0.19,7.4,0.3,77.7,61.1,295.8,163.3
2020,3,21,14,10.5,12.5,0.06,17.8,11.2,263.3,63.9,291.6,139.5
2020,3,21,15,16.1,17.3,0.14,17.4,11.5,76.1,41.3,222.7,214.7
2020,3,21,16,17.4,15.8,0.32,18.3,8.9,158.3,40.2,233.2,41.0
2020,3,21,17,14.3,14.2,0.32,13.9,8.8,108.5,40.6,243.1,169.0
2020,3,21,18,6.7,7.0,0.36,16.0,12.3,147.1,36.9,187.1,147.0
2020,3,21,19,6.3,5.0,0.18,14.8,6.7,284.6,86.5,247.4,53.5
2020,3,21,20,9.3,10.5,0.3,10.6,0.9,11.4,73.4,182.1,152.2
2020,3,21,21,11.7,12.7,0.26,8.3,6.5,224.6,6.5,167.3,58.0
2020,3,21,22,7.8,8.8,0.11,16.9,12.0,315.3,97.2,118.9,55.5
2020,3,21,23,12.2,13.9,0.0,16.5,6.8,329.5,13.5,161.4,72.8
2020,3,22,0,11.7,11.4,0.36,16.0,12.7,52.4,5.1,156.6,79.2
2020,3,22,1,10.5,11.8,0.02,19.6,13.5,125.5,11.7,146.6,83.5
2020,3,22,2,6.2,6.7,0.34,10.2,9.3,107.7,86.2,140.4,34.7
2020,3,22,3,19.5,17.9,0.16,17.9,8.9,262.1,68.0,266.9,261.8
2020,3,22,4,16.1,17.8,0.29,3.7,2.1,93.0,47.7,149.7,103.3
2020,3,22,5,15.3,13.7,0.09,7.8,3.4,89.2,66.6,161.2,112.2
2020,3,22,6,10.0,9.3,0.19,9.6,7.9,4.0,7.3,255.3,56.7
2020,3,22,7,12.2,13.6,0.02,13.1,5.3,205.7,87.4,257.7,192.2
2020,3,22,8,8.6,9.6,0.14,7.9,1.9,222.6,99.9,254.4,203.8
2020,3,22,9,15.5,14.7,0.33,17.3,7.6,252.0,43.9,164.5,40.1
2020,3,22,10,7.8,6.2,0.36,4.9,2.7,187.5,75.4,200.4,155.9
2020,3,22,11,13.8,14.3,0.29,9.7,2.1,157.9,65.6,261.9,91.8
2020,3,22,12,13.6,11.7,0.13,16.9,14.2,13.2,45.0,127.5,27.0
2020,3,22,13,9.1,9.8,0.35,7.1,5.8,346.2,21.5,113.3,87.6
2020,3,22,14,4.7,4.5,0.25,7.7,0.5,207.0,66.4,187.6,135.1
2020,3,22,15,8.3,7.5,0.33,6.9,1.2,191.1,55.2,152.6,123.6
2020,3,22,16,3.7,3.4,0.15,7.5,0.6,98.4,3.4,293.0,280.7
2020,3,22,17,11.9,11.9,0.32,7.0,5.7,191.7,22.5,124.6,77.9
2020,3,22,18,9.7,8.0,0.15,21.4,12.3,77.3,33.9,270.0,231.1
2020,3,22,19,14.2,15.9,0.39,14.1,9.8,106.3,81.4,274.4,238.7
2020,3,22,20,10.4,8.8,0.29,9.4,9.1,25.4,20.2,289.5,32.6
2020,3,22,21,10.4,8.6,0.25,10.7,4.4,142.6,15.7,127.8,25.2
2020,3,22,22,11.7,11.2,0.25,21.3,12.0,75.0,51.0,119.1,15.1
2020,3,22,23,10.9,12.8,0.27,21.1,11.5,74.6,31.7,151.8,75.8
2020,3,23,0,11.7,10.1,0.2,9.4,5.9,37.7,26.0,214.6,42.6
2020,3,23,1,5.9,6.2,0.18,6.4,5.3,154.2,24.4,194.0,181.5
2020,3,23,2,6.5,5.0,0.11,4.9,1.1,275.6,31.9,122.6,113.5
2020,3,23,3,9.3,11.2,0.32,11.4,7.3,145.7,75.5,299.1,186.6
2020,3,23,4,6.9,8.9,0.39,8.8,7.3,356.0,49.3,189.6,63.6
2020,3,23,5,15.7,17.6,0.13,15.2,8.8,24.8,25.4,102.9,30.2
2020,3,23,6,19.1,17.2,0.05,7.9,2.9,236.6,15.2,164.4,118.1
2020,3,23,7,14.3,13.8,0.13,12.5,5.5,36.2,55.0,139.5,69.1
2020,3,23,8,13.6,15.5,0.36,13.4,12.4,29.0,85.3,293.6,45.6
2020,3,23,9,16.9,15.2,0.04,15.1,8.2,105.7,96.4,152.7,34.8
2020,3,23,10,7.2,8.4,0.33,10.5,7.4,334.5,77.2,122.2,97.1
2020,3,23,11,5.2,3.5,0.1,4.0,0.8,193.3,76.7,223.0,129.5
2020,3,23,12,12.2,12.1,0.35,7.6,0.2,37.6,93.0,214.1,126.9
2020,3,23,13,6.2,4.9,0.06,12.9,3.5,118.3,79.2,143.4,69.8
2020,3,23,14,4.5,4.6,0.06,18.9,13.6,89.9,21.7,281.8,125.8
2020,3,23,15,17.5,19.5,0.11,17.7,7.9,51.3,41.0,220.5,24.1
2020,3,23,16,5.5,5.7,0.32,14.1,10.7,199.2,97.0,217.6,128.1
2020,3,23,17,7.1,5.3,0.19,8.4,4.9,326.9,74.3,244.2,174.5
2020,3,23,18,17.0,17.3,0.34,9.8,5.1,78.6,41.4,183.6,87.3
2020,3,23,19,12.8,11.6,0.25,3.3,0.6,68.8,48.6,257.3,109.1
2020,3,23,20,4.1,4.0,0.0,17.0,14.6,296.7,30.7,134.4,69.6
2020,3,23,21,17.0,17.5,0.03,22.7,13.4,56.7,46.2,247.5,187.9
2020,3,23,22,6.0,5.8,0.25,4.8,2.1,184.1,12.9,119.1,52.8
2020,3,23,23,15.8,15.4,0.07,18.6,9.9,234.6,68.9,166.0,151.0
2020,3,24,0,10.1,8.4,0.29,14.9,10.2,81.4,95.2,255.0,163.1
2020,3,24,1,4.5,3.7,0.13,17.3,8.9,11.6,19.5,189.9,44.0
2020,3,24,2,9.3,8.6,0.12,14.1,10.9,25.3,97.4,197.6,87.5
2020,3,24,3,5.0,3.6,0.3,8.2,7.0,132.4,52.6,189.3,101.7
2020,3,24,4,4.3,4.4,0.21,7.7,3.3,349.7,28.4,282.4,32.4
2020,3,24,5,11.8,13.2,0.3,15.2,13.7,133.3,63.2,279.7,44.3
2020,3,24,6,11.9,12.0,0.29,10.5,5.1,121.4,52.9,261.4,41.2
2020,3,24,7,8.6,7.3,0.38,16.8,7.1,140.6,71.7,190.7,122.3
2020,3,24,8,6.0,5.1,0.07,9.5,4.1,236.9,41.9,259.5,89.0
2020,3,24,9,9.8,11.3,0.37,19.0,12.1,348.6,88.5,211.7,210.4
2020,3,24,10,10.0,10.0,0.06,11.6,3.8,80.8,22.8,138.9,58.8
2020,3,24,11,3.4,4.4,0.15,20.0,11.3,304.2,54.6,113.7,76.5
2020,3,24,12,2.3,1.6,0.32,3.8,3.6,128.4,47.3,229.2,132.6
2020,3,24,13,17.4,18.9,0.36,13.3,5.8,40.5,41.6,135.2,45.9
2020,3,24,14,17.0,17.9,0.16,13.3,12.2,118.8,93.4,156.2,146.5
2020,3,24,15,12.7,13.4,0.33,3.7,2.2,11.3,10.1,132.4,106.9
2020,3,24,16,12.5,10.9,0.07,11.1,7.0,311.6,41.8,280.2,207.5
2020,3,24,17,12.4,10.9,0.2,13.0,11.7,116.4,35.8,161.2,136.2
2020,3,24,18,5.7,7.4,0.22,4.7,4.1,150.4,10.6,292.9,156.5
2020,3,24,19,13.7,12.7,0.19,7.7,6.6,274.5,32.7,274.6,245.3
2020,3,24,20,9.8,9.4,0.05,10.9,5.5,61.3,17.5,230.5,117.5
2020,3,24,21,13.9,15.9,0.01,5.3,0.4,329.8,32.6,134.1,108.9
2020,3,24,22,9.2,9.8,0.27,16.7,14.0,130.1,23.8,151.1,57.0
2020,3,24,23,1.1,0.7,0.3,9.1,0.7,85.4,85.3,140.9,22.8
2020,3,25,0,10.9,11.7,0.28,5.4,3.8,334.7,87.0,244.5,137.4
2020,3,25,1,6.4,5.4,0.3,17.3,8.5,147.9,66.1,178.2,172.6
2020,3,25,2,4.1,3.5,0.32,15.6,11.1,109.4,11.2,203.4,57.7
2020,3,25,3,15.7,17.3,0.15,14.8,13.7,135.2,65.8,109.8,26.7
2020,3,25,4,4.9,3.3,0.31,7.5,2.7,304.4,58.0,202.8,194.9
2020,3,25,5,7.8,7.8,0.17,10.7,2.5,51.6,93.1,264.2,115.7
2020,3,25,6,8.7,10.2,0.35,16.2,6.5,218.8,0.5,143.8,37.8
2020,3,25,7,5.6,5.3,0.28,7.3,7.1,97.9,49.6,101.9,44.0
2020,3,25,8,9.3,7.7,0.29,6.6,1.9,72.8,45.1,240.2,194.8
2020,3,25,9,16.1,16.1,0.19,20.4,12.9,307.3,39.7,154.1,58.9
2020,3,25,10,8.1,6.4,0.15,20.0,12.2,327.2,57.4,210.4,140.2
2020,3,25,11,13.1,14.0,0.19,11.1,6.8,301.5,67.3,285.2,132.5
2020,3,25,12,11.6,11.9,0.19,11.1,9.0,105.5,52.6,185.7,49.2
2020,3,25,13,15.2,17.1,0.16,11.1,8.9,180.4,73.3,273.4,271.6
2020,3,25,14,13.5,13.4,0.21,16.7,8.8,203.8,17.7,207.1,153.9
2020,3,25,15,6.7,5.4,0.11,6.4,0.9,192.1,59.6,208.8,37.8
2020,3,25,16,10.9,12.2,0.3,13.8,10.4,358.8,61.5,129.8,66.6
2020,3,25,17,-3.4,-3.6,0.35,11.3,10.6,97.6,54.7,159.8,134.6
2020,3,25,18,-2.6,-1.6,0.11,22.7,13.8,290.6,9.1,257.3,134.3
2020,3,25,19,11.5,11.3,0.35,11.9,5.6,111.9,63.4,152.3,151.0
2020,3,25,20,7.4,7.6,0.2,5.2,4.4,215.4,87.2,253.0,30.8
2020,3,25,21,5.3,3.4,0.22,15.1,7.0,79.9,80.7,193.3,137.6
2020,3,25,22,11.9,10.3,0.21,13.7,10.6,101.9,49.1,253.6,151.1
2020,3,25,23,15.3,14.4,0.35,8.4,4.2,303.6,53.3,238.4,155.2
2020,3,26,0,0.0,-0.8,0.38,20.8,13.0,200.9,71.8,241.5,182.8
2020,3,26,1,10.7,10.8,0.19,9.1,6.1,271.6,36.1,284.2,214.8
2020,3,26,2,5.6,6.7,0.35,19.6,10.4,284.7,76.0,270.7,189.5
2020,3,26,3,8.8,8.2,0.01,19.9,15.0,39.4,91.2,163.9,156.0
2020,3,26,4,9.1,11.0,0.05,21.6,14.3,221.2,15.1,290.3,267.5
2020,3,26,5,7.0,7.1,0.08,11.6,7.3,297.9,41.8,255.6,202.1
2020,3,26,6,17.3,15.4,0.17,6.0,5.0,331.1,77.5,101.5,90.3
2020,3,26,7,16.7,18.6,0.37,7.6,4.3,184.9,61.4,119.8,83.3
2020,3,26,8,14.2,13.7,0.16,12.1,4.7,345.7,89.6,229.0,29.0
2020,3,26,9,18.0,18.4,0.1,21.1,13.4,104.5,65.0,146.6,122.9
2020,3,26,10,11.6,11.8,0.38,12.8,9.2,51.9,6.0,153.9,30.5
2020,3,26,11,20.8,20.9,0.07,8.3,2.7,22.4,36.9,254.5,253.8
2020,3,26,12,18.8,17.7,0.15,11.2,5.5,166.7,28.8,288.4,224.2
2020,3,26,13,10.0,9.5,0.23,21.0,13.5,55.4,94.0,148.2,40.5
2020,3,26,14,5.9,5.5,0.25,15.7,14.0,334.0,41.3,266.9,145.4
2020,3,26,15,8.8,7.5,0.11,9.4,4.3,233.9,7.9,299.6,185.0
2020,3,26,16,15.6,15.3,0.24,3.6,0.9,170.4,99.3,215.8,200.0
2020,3,26,17,14.2,15.2,0.24,19.8,10.9,278.5,63.9,242.7,217.8
2020,3,26,18,8.9,9.8,0.16,14.2,4.5,266.9,51.2,251.9,204.1
2020,3,26,19,14.5,15.1,0.36,12.4,8.0,337.5,91.0,143.9,43.3
2020,3,26,20,15.7,16.8,0.28,11.2,8.8,21.5,16.1,197.6,183.4
2020,3,26,21,8.4,7.2,0.07,17.0,12.8,62.8,62.6,194.3,39.1
2020,3,26,22,14.9,14.0,0.05,16.6,7.0,85.2,96.3,289.8,275.1
2020,3,26,23,1.8,2.0,0.28,5.7,1.6,231.6,53.7,259.9,92.6
2020,3,27,0,9.7,8.6,0.09,7.4,7.3,233.9,42.8,225.4,25.9
2020,3,27,1,4.8,6.2,0.26,19.1,11.9,102.0,88.9,221.6,207.7
2020,3,27,2,6.9,8.4,0.22,4.1,3.1,191.3,25.4,141.6,131.4
2020,3,27,3,12.9,14.8,0.18,13.1,6.0,40.9,57.7,112.5,89.1
2020,3,27,4,4.2,6.0,0.35,15.8,10.0,308.8,62.2,269.4,251.1
2020,3,27,5,9.7,8.2,0.34,11.5,6.6,124.6,18.6,213.3,120.6
2020,3,27,6,19.4,18.8,0.26,14.7,5.7,260.1,42.7,266.7,212.5
2020,3,27,7,16.6,16.2,0.15,6.7,5.9,353.9,81.4,142.8,140.5
2020,3,27,8,0.1,-0.8,0.07,8.0,4.5,111.4,94.4,233.4,28.4
2020,3,27,9,5.7,4.6,0.32,9.6,6.9,40.5,66.0,188.7,72.3
2020,3,27,10,7.5,6.1,0.16,22.9,14.7,23.4,66.8,287.3,253.1
