year,month,day,hour,solarenergy
2020,6,15,20,261.3
2020,6,15,21,36.8
2020,6,15,22,224.2
2020,6,15,23,170.2
2020,6,16,0,239.0
2020,6,16,1,251.3
2020,6,16,2,106.7
2020,6,16,3,61.2
2020,6,16,4,91.9
2020,6,16,5,229.3
2020,6,16,6,426.7
2020,6,16,7,544.6
2020,6,16,8,440.7
2020,6,16,9,206.7
2020,6,16,10,310.1
2020,6,16,11,314.9
2020,6,16,12,385.7
2020,6,16,13,59.0
2020,6,16,14,197.0
2020,6,16,15,263.4
2020,6,16,16,280.3
2020,6,16,17,246.6
2020,6,16,18,565.3
2020,6,16,19,177.6
2020,6,16,20,131.2
2020,6,16,21,114.1
2020,6,16,22,134.5
2020,6,16,23,221.4
2020,6,17,0,91.3
2020,6,17,1,183.4
2020,6,17,2,27.4
2020,6,17,3,350.2
2020,6,17,4,37.0
2020,6,17,5,73.8
2020,6,17,6,220.6
2020,6,17,7,313.4
2020,6,17,8,376.2
2020,6,17,9,130.9
2020,6,17,10,276.7
2020,6,17,11,145.7
2020,6,17,12,100.4
2020,6,17,13,222.3
2020,6,17,14,277.6
2020,6,17,15,211.4
2020,6,17,16,104.1
2020,6,17,17,245.0
2020,6,17,18,160.0
2020,6,17,19,305.9
2020,6,17,20,69.1
2020,6,17,21,511.7
2020,6,17,22,247.3
2020,6,17,23,43.0
2020,6,18,0,114.9
2020,6,18,1,78.4
2020,6,18,2,222.7
2020,6,18,3,47.1
2020,6,18,4,65.6
2020,6,18,5,408.9
2020,6,18,6,127.8
2020,6,18,7,58.2
2020,6,18,8,135.5
2020,6,18,9,218.3
2020,6,18,10,288.1
2020,6,18,11,96.0
2020,6,18,12,132.9
2020,6,18,13,286.1
2020,6,18,14,382.1
2020,6,18,15,265.6
2020,6,18,16,306.0
2020,6,18,17,223.4
2020,6,18,18,223.6
2020,6,18,19,233.0
2020,6,18,20,100.5
2020,6,18,21,149.6
2020,6,18,22,60.7
2020,6,18,23,240.6
2020,6,19,0,244.4
2020,6,19,1,201.7
2020,6,19,2,454.5
2020,6,19,3,217.2
2020,6,19,4,278.9
2020,6,19,5,218.7
2020,6,19,6,60.0
2020,6,19,7,217.2
2020,6,19,8,110.5
2020,6,19,9,411.9
2020,6,19,10,192.0
2020,6,19,11,221.4
2020,6,19,12,263.7
2020,6,19,13,174.3
2020,6,19,14,349.7
2020,6,19,15,253.1
2020,6,19,16,362.6
2020,6,19,17,229.2
2020,6,19,18,192.0
2020,6,19,19,326.3
2020,6,19,20,235.2
2020,6,19,21,421.6
2020,6,19,22,202.7
2020,6,19,23,344.7
2020,6,20,0,330.6
2020,6,20,1,368.5
2020,6,20,2,293.6
2020,6,20,3,124.6
2020,6,20,4,261.3
2020,6,20,5,330.6
2020,6,20,6,80.4
2020,6,20,7,42.1
2020,6,20,8,69.5
2020,6,20,9,170.2
2020,6,20,10,43.2
2020,6,20,11,383.5
2020,6,20,12,313.4
2020,6,20,13,82.0
2020,6,20,14,272.1
2020,6,20,15,33.3
2020,6,20,16,264.9
2020,6,20,17,214.5
2020,6,20,18,155.1
2020,6,20,19,66.8
2020,6,20,20,108.7
2020,6,20,21,383.4
2020,6,20,22,559.7
2020,6,20,23,174.0
2020,6,21,0,227.4
2020,6,21,1,181.9
2020,6,21,2,463.2
2020,6,21,3,158.4
2020,6,21,4,65.8
2020,6,21,5,86.9
2020,6,21,6,449.7
2020,6,21,7,266.2
2020,6,21,8,274.7
2020,6,21,9,164.6
2020,6,21,10,188.5
2020,6,21,11,33.0
2020,6,21,12,235.6
2020,6,21,13,313.1
2020,6,21,14,66.7
2020,6,21,15,187.5
2020,6,21,16,262.5
2020,6,21,17,75.6
2020,6,21,18,449.0
2020,6,21,19,270.5
2020,6,21,20,190.4
2020,6,21,21,253.6
2020,6,21,22,117.3
2020,6,21,23,437.0
2020,6,22,0,59.8
2020,6,22,1,404.4
2020,6,22,2,363.2
2020,6,22,3,207.7
2020,6,22,4,140.4
2020,6,22,5,93.5
2020,6,22,6,201.1
2020,6,22,7,91.7
2020,6,22,8,28.3
2020,6,22,9,263.9
2020,6,22,10,49.7
2020,6,22,11,126.5
2020,6,22,12,93.5
2020,6,22,13,142.3
2020,6,22,14,174.2
2020,6,22,15,388.1
2020,6,22,16,126.9
2020,6,22,17,184.0
2020,6,22,18,162.2
2020,6,22,19,465.4
2020,6,22,20,264.2
2020,6,22,21,280.0
2020,6,22,22,399.4
2020,6,22,23,458.2
2020,6,23,0,271.3
2020,6,23,1,204.8
2020,6,23,2,119.6
2020,6,23,3,404.8
2020,6,23,4,394.7
2020,6,23,5,255.9
2020,6,23,6,144.0
2020,6,23,7,67.1
2020,6,23,8,210.3
2020,6,23,9,79.8
2020,6,23,10,135.5
2020,6,23,11,278.8
2020,6,23,12,47.5
2020,6,23,13,186.4
2020,6,23,14,245.0
2020,6,23,15,133.0
2020,6,23,16,69.8
2020,6,23,17,93.8
2020,6,23,18,429.5
2020,6,23,19,350.7
2020,6,23,20,167.3
2020,6,23,21,397.9
2020,6,23,22,93.8
2020,6,23,23,329.8
2020,6,24,0,139.1
2020,6,24,1,141.9
2020,6,24,2,199.7
2020,6,24,3,209.9
2020,6,24,4,123.7
2020,6,24,5,480.1
2020,6,24,6,81.3
2020,6,24,7,335.0
2020,6,24,8,226.4
2020,6,24,9,134.9
2020,6,24,10,500.7
2020,6,24,11,178.5
2020,6,24,12,258.1
2020,6,24,13,37.0
2020,6,24,14,263.5
2020,6,24,15,135.8
2020,6,24,16,492.0
2020,6,24,17,209.3
2020,6,24,18,176.1
2020,6,24,19,96.0
2020,6,24,20,134.4
2020,6,24,21,238.4
2020,6,24,22,109.3
2020,6,24,23,197.4
2020,6,25,0,81.2
2020,6,25,1,26.7
2020,6,25,2,160.7
2020,6,25,3,63.9
2020,6,25,4,209.2
2020,6,25,5,339.8
2020,6,25,6,244.4
2020,6,25,7,327.9
2020,6,25,8,479.6
2020,6,25,9,403.0
2020,6,25,10,224.5
2020,6,25,11,479.6
2020,6,25,12,519.2
2020,6,25,13,338.1
2020,6,25,14,340.4
2020,6,25,15,77.0
2020,6,25,16,111.3
2020,6,25,17,279.8
2020,6,25,18,109.7
2020,6,25,19,106.4
2020,6,25,20,125.4
2020,6,25,21,157.3
2020,6,25,22,81.9
2020,6,25,23,86.7
2020,6,26,0,224.9
2020,6,26,1,482.8
2020,6,26,2,120.0
2020,6,26,3,45.3
2020,6,26,4,50.5
2020,6,26,5,63.9
2020,6,26,6,68.9
2020,6,26,7,403.7
2020,6,26,8,153.5
2020,6,26,9,187.6
2020,6,26,10,279.1
2020,6,26,11,91.5
2020,6,26,12,190.7
2020,6,26,13,402.6
2020,6,26,14,254.3
2020,6,26,15,145.5
2020,6,26,16,43.5
2020,6,26,17,291.5
2020,6,26,18,237.7
2020,6,26,19,363.1
2020,6,26,20,134.2
2020,6,26,21,88.8
2020,6,26,22,294.9
2020,6,26,23,210.5
2020,6,27,0,126.1
2020,6,27,1,136.1
2020,6,27,2,97.0
2020,6,27,3,273.4
2020,6,27,4,202.5
2020,6,27,5,338.5
2020,6,27,6,223.0
2020,6,27,7,217.1
2020,6,27,8,103.9
2020,6,27,9,252.3
2020,6,27,10,278.5
2020,6,27,11,219.5
2020,6,27,12,111.3
2020,6,27,13,120.8
2020,6,27,14,145.4
2020,6,27,15,26.3
2020,6,27,16,129.2
2020,6,27,17,242.3
2020,6,27,18,185.9
2020,6,27,19,139.9
2020,6,27,20,380.3
2020,6,27,21,389.6
2020,6,27,22,94.4
2020,6,27,23,76.4
2020,6,28,0,314.5
2020,6,28,1,423.5
2020,6,28,2,268.6
2020,6,28,3,361.1
2020,6,28,4,309.0
2020,6,28,5,109.5
2020,6,28,6,429.4
2020,6,28,7,194.4
2020,6,28,8,313.4
2020,6,28,9,272.6
2020,6,28,10,52.2
2020,6,28,11,401.1
2020,6,28,12,264.6
2020,6,28,13,49.0
2020,6,28,14,252.2
2020,6,28,15,168.5
2020,6,28,16,83.6
2020,6,28,17,93.3
2020,6,28,18,101.5
2020,6,28,19,242.4
2020,6,28,20,241.3
2020,6,28,21,226.9
2020,6,28,22,221.8
2020,6,28,23,414.5
2020,6,29,0,56.9
2020,6,29,1,248.5
2020,6,29,2,316.5
2020,6,29,3,65.0
2020,6,29,4,94.5
2020,6,29,5,44.6
2020,6,29,6,47.9
2020,6,29,7,397.6
2020,6,29,8,50.8
2020,6,29,9,409.3
2020,6,29,10,85.7
2020,6,29,11,82.4
2020,6,29,12,304.4
2020,6,29,13,307.9
2020,6,29,14,363.9
2020,6,29,15,302.7
2020,6,29,16,164.8
2020,6,29,17,361.3
2020,6,29,18,88.3
2020,6,29,19,76.2
2020,6,29,20,425.9
2020,6,29,21,275.2
2020,6,29,22,215.7
2020,6,29,23,48.1
2020,6,30,0,166.4
2020,6,30,1,407.9
2020,6,30,2,130.7
2020,6,30,3,110.5
2020,6,30,4,295.2
2020,6,30,5,95.5
2020,6,30,6,93.2
2020,6,30,7,234.8
2020,6,30,8,186.4
2020,6,30,9,357.9
2020,6,30,10,335.2
2020,6,30,11,142.6
2020,6,30,12,209.5
2020,6,30,13,230.4
2020,6,30,14,143.7
2020,6,30,15,63.3
2020,6,30,16,148.3
2020,6,30,17,77.6
2020,6,30,18,90.3
2020,6,30,19,365.8
2020,6,30,20,308.3
2020,6,30,21,317.7
2020,6,30,22,152.8
2020,6,30,23,311.4
2020,7,1,0,223.8
2020,7,1,1,362.9
2020,7,1,2,210.5
2020,7,1,3,211.9
2020,7,1,4,266.7
2020,7,1,5,126.7
2020,7,1,6,334.1
2020,7,1,7,184.3
2020,7,1,8,137.2
2020,7,1,9,340.1
2020,7,1,10,81.1
2020,7,1,11,99.2
2020,7,1,12,420.0
2020,7,1,13,210.3
2020,7,1,14,198.3
2020,7,1,15,160.2
2020,7,1,16,76.9
2020,7,1,17,63.2
2020,7,1,18,228.4
2020,7,1,19,281.4
2020,7,1,20,179.7
2020,7,1,21,386.1
2020,7,1,22,308.4
2020,7,1,23,79.3
2020,7,2,0,168.5
2020,7,2,1,277.6
2020,7,2,2,127.3
2020,7,2,3,351.6
2020,7,2,4,170.3
2020,7,2,5,460.4
2020,7,2,6,107.7
2020,7,2,7,196.8
2020,7,2,8,214.2
2020,7,2,9,60.0
2020,7,2,10,442.6
2020,7,2,11,418.9
2020,7,2,12,134.7
2020,7,2,13,272.1
2020,7,2,14,202.9
2020,7,2,15,249.4
2020,7,2,16,97.6
2020,7,2,17,181.2
2020,7,2,18,256.3
2020,7,2,19,42.4
2020,7,2,20,455.2
2020,7,2,21,435.5
2020,7,2,22,366.6
2020,7,2,23,264.9
2020,7,3,0,173.0
2020,7,3,1,284.0
2020,7,3,2,118.7
2020,7,3,3,106.5
2020,7,3,4,282.2
2020,7,3,5,299.8
2020,7,3,6,158.0
2020,7,3,7,432.5
2020,7,3,8,292.8
2020,7,3,9,266.6
2020,7,3,10,439.9
2020,7,3,11,208.0
2020,7,3,12,263.8
2020,7,3,13,179.9
2020,7,3,14,77.7
2020,7,3,15,364.5
2020,7,3,16,93.5
2020,7,3,17,392.0
2020,7,3,18,271.6
2020,7,3,19,227.1
2020,7,3,20,130.3
2020,7,3,21,206.2
2020,7,3,22,67.3
2020,7,3,23,305.8
2020,7,4,0,68.4
2020,7,4,1,95.3
2020,7,4,2,212.3
2020,7,4,3,44.2
2020,7,4,4,258.1
2020,7,4,5,228.6
2020,7,4,6,140.7
2020,7,4,7,38.5
2020,7,4,8,308.3
2020,7,4,9,28.0
2020,7,4,10,288.9
2020,7,4,11,50.4
2020,7,4,12,48.1
2020,7,4,13,241.6
2020,7,4,14,237.8
2020,7,4,15,284.7
2020,7,4,16,257.7
2020,7,4,17,232.6
2020,7,4,18,313.8
2020,7,4,19,483.5
2020,7,4,20,321.0
2020,7,4,21,67.0
2020,7,4,22,238.7
2020,7,4,23,188.7
2020,7,5,0,136.4
2020,7,5,1,75.6
2020,7,5,2,105.2
2020,7,5,3,268.2
2020,7,5,4,86.7
2020,7,5,5,97.9
2020,7,5,6,387.2
2020,7,5,7,354.8
2020,7,5,8,197.5
2020,7,5,9,376.9
2020,7,5,10,142.7
2020,7,5,11,391.6
2020,7,5,12,256.1
2020,7,5,13,378.4
2020,7,5,14,219.5
2020,7,5,15,135.0
2020,7,5,16,154.0
2020,7,5,17,234.5
2020,7,5,18,441.4
2020,7,5,19,345.8
2020,7,5,20,377.1
2020,7,5,21,146.1
2020,7,5,22,189.5
2020,7,5,23,218.1
2020,7,6,0,274.8
2020,7,6,1,374.0
2020,7,6,2,288.0
2020,7,6,3,273.5
2020,7,6,4,332.1
2020,7,6,5,175.2
2020,7,6,6,118.3
2020,7,6,7,119.8
2020,7,6,8,78.3
2020,7,6,9,158.4
2020,7,6,10,312.6
2020,7,6,11,131.9
2020,7,6,12,71.5
2020,7,6,13,208.6
2020,7,6,14,293.5
2020,7,6,15,273.1
2020,7,6,16,271.5
2020,7,6,17,28.7
2020,7,6,18,56.4
2020,7,6,19,459.5
2020,7,6,20,87.6
2020,7,6,21,241.6
2020,7,6,22,130.0
2020,7,6,23,497.2
2020,7,7,0,228.4
2020,7,7,1,513.8
2020,7,7,2,269.9
2020,7,7,3,259.8
2020,7,7,4,97.9
2020,7,7,5,55.0
2020,7,7,6,407.4
2020,7,7,7,151.7
2020,7,7,8,69.1
2020,7,7,9,61.0
2020,7,7,10,114.7
2020,7,7,11,163.5
2020,7,7,12,93.6
2020,7,7,13,94.3
2020,7,7,14,509.6
2020,7,7,15,438.6
2020,7,7,16,62.4
2020,7,7,17,231.4
2020,7,7,18,216.4
2020,7,7,19,417.9
2020,7,7,20,73.8
2020,7,7,21,181.4
2020,7,7,22,511.6
2020,7,7,23,233.0
2020,7,8,0,317.3
2020,7,8,1,251.2
2020,7,8,2,323.1
2020,7,8,3,134.8
2020,7,8,4,333.5
2020,7,8,5,75.8
2020,7,8,6,61.5
2020,7,8,7,42.8
2020,7,8,8,282.3
2020,7,8,9,170.5
2020,7,8,10,212.5
2020,7,8,11,549.0
2020,7,8,12,148.5
2020,7,8,13,425.0
2020,7,8,14,514.9
2020,7,8,15,349.5
2020,7,8,16,525.1
2020,7,8,17,183.5
2020,7,8,18,327.1
2020,7,8,19,106.7
2020,7,8,20,268.8
2020,7,8,21,223.3
2020,7,8,22,428.5
2020,7,8,23,279.7
2020,7,9,0,322.8
2020,7,9,1,343.9
2020,7,9,2,422.8
2020,7,9,3,382.6
2020,7,9,4,232.4
2020,7,9,5,248.1
2020,7,9,6,141.2
2020,7,9,7,354.3
2020,7,9,8,310.4
2020,7,9,9,77.7
2020,7,9,10,139.2
2020,7,9,11,474.7
2020,7,9,12,185.0
2020,7,9,13,90.8
2020,7,9,14,97.1
2020,7,9,15,115.1
2020,7,9,16,167.6
2020,7,9,17,61.4
2020,7,9,18,308.1
2020,7,9,19,43.5
2020,7,9,20,124.9
2020,7,9,21,284.1
2020,7,9,22,149.5
2020,7,9,23,581.0
2020,7,10,0,174.6
2020,7,10,1,230.9
2020,7,10,2,80.8
2020,7,10,3,114.4
2020,7,10,4,81.3
2020,7,10,5,250.6
2020,7,10,6,397.6
2020,7,10,7,496.0
2020,7,10,8,245.0
2020,7,10,9,281.3
2020,7,10,10,139.5
2020,7,10,11,79.1
2020,7,10,12,74.4
2020,7,10,13,334.3
2020,7,10,14,374.0
2020,7,10,15,235.9
2020,7,10,16,311.1
2020,7,10,17,439.0
2020,7,10,18,319.9
2020,7,10,19,90.0
2020,7,10,20,355.8
2020,7,10,21,216.8
2020,7,10,22,310.7
2020,7,10,23,268.3
2020,7,11,0,341.0
2020,7,11,1,102.9
2020,7,11,2,233.3
2020,7,11,3,479.0
2020,7,11,4,95.4
2020,7,11,5,89.8
2020,7,11,6,318.8
2020,7,11,7,179.8
2020,7,11,8,58.6
2020,7,11,9,163.5
2020,7,11,10,164.4
2020,7,11,11,112.4
2020,7,11,12,92.3
2020,7,11,13,117.4
2020,7,11,14,178.9
2020,7,11,15,216.3
2020,7,11,16,27.1
2020,7,11,17,416.1
2020,7,11,18,97.1
2020,7,11,19,164.5
2020,7,11,20,57.5
2020,7,11,21,195.3
2020,7,11,22,105.5
2020,7,11,23,48.5
2020,7,12,0,109.3
2020,7,12,1,59.8
2020,7,12,2,101.7
2020,7,12,3,145.0
2020,7,12,4,464.9
2020,7,12,5,167.8
2020,7,12,6,329.3
2020,7,12,7,49.5
2020,7,12,8,381.8
2020,7,12,9,312.3
2020,7,12,10,428.1
2020,7,12,11,409.2
2020,7,12,12,36.7
2020,7,12,13,375.0
2020,7,12,14,257.1
2020,7,12,15,47.3
2020,7,12,16,188.0
2020,7,12,17,473.9
2020,7,12,18,488.4
2020,7,12,19,214.0
2020,7,12,20,175.6
2020,7,12,21,364.0
2020,7,12,22,350.4
2020,7,12,23,183.7
2020,7,13,0,370.1
2020,7,13,1,413.4
2020,7,13,2,323.1
2020,7,13,3,87.0
2020,7,13,4,421.0
2020,7,13,5,301.7
2020,7,13,6,124.6
2020,7,13,7,242.4
2020,7,13,8,453.0
2020,7,13,9,140.9
2020,7,13,10,53.7
2020,7,13,11,257.7
2020,7,13,12,165.1
2020,7,13,13,181.4
2020,7,13,14,250.2
2020,7,13,15,249.8
2020,7,13,16,353.0
2020,7,13,17,123.2
2020,7,13,18,531.4
2020,7,13,19,146.3
2020,7,13,20,169.4
2020,7,13,21,135.1
2020,7,13,22,561.8
2020,7,13,23,356.8
2020,7,14,0,33.4
2020,7,14,1,86.3
2020,7,14,2,322.1
2020,7,14,3,295.4
2020,7,14,4,42.7
2020,7,14,5,516.1
2020,7,14,6,269.3
2020,7,14,7,177.8
2020,7,14,8,389.9
2020,7,14,9,95.2
2020,7,14,10,263.5
2020,7,14,11,204.2
2020,7,14,12,372.8
2020,7,14,13,451.6
2020,7,14,14,116.0
2020,7,14,15,334.6
2020,7,14,16,389.0
2020,7,14,17,241.3
2020,7,14,18,338.8
2020,7,14,19,396.9
2020,7,14,20,134.1
2020,7,14,21,113.8
2020,7,14,22,71.6
2020,7,14,23,151.5
2020,7,15,0,102.8
2020,7,15,1,110.4
2020,7,15,2,344.7
2020,7,15,3,134.7
2020,7,15,4,214.0
2020,7,15,5,145.4
2020,7,15,6,178.6
2020,7,15,7,316.9
2020,7,15,8,219.9
2020,7,15,9,349.8
2020,7,15,10,341.8
2020,7,15,11,80.2
2020,7,15,12,181.9
2020,7,15,13,431.9
2020,7,15,14,214.4
2020,7,15,15,232.5
2020,7,15,16,544.2
2020,7,15,17,159.2
2020,7,15,18,266.4
2020,7,15,19,164.7
2020,7,15,20,103.3
2020,7,15,21,218.3
2020,7,15,22,277.2
2020,7,15,23,161.8
2020,7,16,0,51.1
2020,7,16,1,239.4
2020,7,16,2,49.1
2020,7,16,3,79.8
2020,7,16,4,258.4
2020,7,16,5,215.0
2020,7,16,6,74.0
2020,7,16,7,295.4
2020,7,16,8,176.2
2020,7,16,9,311.2
2020,7,16,10,297.8
2020,7,16,11,265.0
2020,7,16,12,143.4
2020,7,16,13,184.0
2020,7,16,14,49.2
2020,7,16,15,129.0
2020,7,16,16,145.1
2020,7,16,17,106.2
2020,7,16,18,453.9
2020,7,16,19,126.4
2020,7,16,20,159.6
2020,7,16,21,201.7
2020,7,16,22,76.4
2020,7,16,23,191.9
2020,7,17,0,149.1
2020,7,17,1,243.0
2020,7,17,2,185.4
2020,7,17,3,82.2
2020,7,17,4,112.4
2020,7,17,5,153.4
2020,7,17,6,62.1
2020,7,17,7,245.9
2020,7,17,8,182.7
2020,7,17,9,497.0
2020,7,17,10,164.8
2020,7,17,11,186.8
2020,7,17,12,113.3
2020,7,17,13,422.9
2020,7,17,14,174.3
2020,7,17,15,236.8
2020,7,17,16,280.4
2020,7,17,17,316.2
2020,7,17,18,486.0
2020,7,17,19,245.0
2020,7,17,20,231.5
2020,7,17,21,118.8
2020,7,17,22,424.0
2020,7,17,23,500.9
2020,7,18,0,165.6
2020,7,18,1,87.9
2020,7,18,2,46.5
2020,7,18,3,179.7
2020,7,18,4,123.7
2020,7,18,5,80.1
2020,7,18,6,157.1
2020,7,18,7,223.0
2020,7,18,8,86.1
2020,7,18,9,256.9
2020,7,18,10,36.5
2020,7,18,11,433.8
2020,7,18,12,219.8
2020,7,18,13,55.6
2020,7,18,14,217.9
2020,7,18,15,225.1
2020,7,18,16,250.0
2020,7,18,17,130.7
2020,7,18,18,216.3
2020,7,18,19,444.9
2020,7,18,20,157.5
2020,7,18,21,80.0
2020,7,18,22,156.6
2020,7,18,23,121.3
2020,7,19,0,253.3
2020,7,19,1,158.1
2020,7,19,2,138.8
2020,7,19,3,164.7
2020,7,19,4,546.2
2020,7,19,5,355.9
2020,7,19,6,228.6
2020,7,19,7,389.3
2020,7,19,8,515.7
2020,7,19,9,249.7
2020,7,19,10,71.3
2020,7,19,11,115.6
2020,7,19,12,366.0
2020,7,19,13,198.7
2020,7,19,14,404.0
2020,7,19,15,176.3
2020,7,19,16,248.3
2020,7,19,17,279.0
2020,7,19,18,175.7
2020,7,19,19,132.1
2020,7,19,20,46.8
2020,7,19,21,83.8
2020,7,19,22,111.9
2020,7,19,23,518.5
2020,7,20,0,350.9
2020,7,20,1,109.4
2020,7,20,2,261.2
2020,7,20,3,348.4
2020,7,20,4,174.2
2020,7,20,5,68.4
2020,7,20,6,62.8
2020,7,20,7,244.0
2020,7,20,8,299.1
2020,7,20,9,161.0
2020,7,20,10,204.2
2020,7,20,11,176.1
2020,7,20,12,68.2
2020,7,20,13,221.8
2020,7,20,14,68.5
2020,7,20,15,66.6
2020,7,20,16,79.4
2020,7,20,17,255.1
2020,7,20,18,219.4
2020,7,20,19,316.4
2020,7,20,20,346.5
2020,7,20,21,114.5
2020,7,20,22,300.4
2020,7,20,23,356.4
2020,7,21,0,276.5
2020,7,21,1,314.9
2020,7,21,2,213.1
2020,7,21,3,220.0
2020,7,21,4,54.2
2020,7,21,5,137.2
2020,7,21,6,125.9
2020,7,21,7,143.0
2020,7,21,8,372.7
2020,7,21,9,237.8
2020,7,21,10,78.8
2020,7,21,11,109.0
2020,7,21,12,261.5
2020,7,21,13,53.3
2020,7,21,14,63.3
2020,7,21,15,469.3
2020,7,21,16,190.3
2020,7,21,17,141.9
2020,7,21,18,191.5
2020,7,21,19,35.9
2020,7,21,20,241.4
2020,7,21,21,234.5
2020,7,21,22,271.9
2020,7,21,23,75.1
2020,7,22,0,173.5
2020,7,22,1,443.7
2020,7,22,2,182.1
2020,7,22,3,111.6
2020,7,22,4,304.8
2020,7,22,5,30.8
2020,7,22,6,222.8
2020,7,22,7,197.3
2020,7,22,8,105.9
2020,7,22,9,221.7
2020,7,22,10,197.6
2020,7,22,11,30.3
2020,7,22,12,249.0
2020,7,22,13,58.4
2020,7,22,14,207.4
2020,7,22,15,143.2
2020,7,22,16,174.8
2020,7,22,17,375.4
2020,7,22,18,87.2
2020,7,22,19,251.4
2020,7,22,20,367.6
2020,7,22,21,192.4
2020,7,22,22,72.8
2020,7,22,23,464.6
2020,7,23,0,168.6
2020,7,23,1,67.0
2020,7,23,2,272.5
2020,7,23,3,79.8
2020,7,23,4,107.0
2020,7,23,5,556.7
2020,7,23,6,267.3
2020,7,23,7,210.5
2020,7,23,8,447.3
2020,7,23,9,123.3
2020,7,23,10,158.0
2020,7,23,11,69.1
2020,7,23,12,378.8
2020,7,23,13,209.3
2020,7,23,14,177.0
2020,7,23,15,379.4
2020,7,23,16,289.7
2020,7,23,17,371.9
2020,7,23,18,331.7
2020,7,23,19,101.4
2020,7,23,20,152.9
2020,7,23,21,207.3
2020,7,23,22,449.5
2020,7,23,23,27.1
2020,7,24,0,140.2
2020,7,24,1,215.9
2020,7,24,2,155.1
2020,7,24,3,77.0
2020,7,24,4,133.2
2020,7,24,5,273.6
2020,7,24,6,79.9
2020,7,24,7,389.6
2020,7,24,8,78.2
2020,7,24,9,190.6
2020,7,24,10,361.1
2020,7,24,11,41.7
2020,7,24,12,93.6
2020,7,24,13,41.6
2020,7,24,14,152.5
2020,7,24,15,366.1
2020,7,24,16,206.2
2020,7,24,17,263.1
2020,7,24,18,333.9
2020,7,24,19,269.5
2020,7,24,20,213.5
2020,7,24,21,189.6
2020,7,24,22,260.0
2020,7,24,23,90.5
2020,7,25,0,482.1
2020,7,25,1,459.2
2020,7,25,2,62.9
2020,7,25,3,89.7
2020,7,25,4,305.6
2020,7,25,5,336.6
2020,7,25,6,223.8
2020,7,25,7,196.4
2020,7,25,8,217.0
2020,7,25,9,72.9
2020,7,25,10,208.1
2020,7,25,11,235.5
2020,7,25,12,144.9
2020,7,25,13,250.2
2020,7,25,14,362.3
2020,7,25,15,251.5
2020,7,25,16,370.9
2020,7,25,17,164.7
2020,7,25,18,105.3
2020,7,25,19,104.9
2020,7,25,20,123.0
2020,7,25,21,155.1
2020,7,25,22,263.6
2020,7,25,23,264.3
2020,7,26,0,378.0
2020,7,26,1,88.8
2020,7,26,2,325.0
2020,7,26,3,259.2
2020,7,26,4,238.1
2020,7,26,5,64.9
2020,7,26,6,228.0
2020,7,26,7,246.1
2020,7,26,8,315.9
2020,7,26,9,307.6
2020,7,26,10,95.9
2020,7,26,11,160.4
2020,7,26,12,116.0
2020,7,26,13,284.0
2020,7,26,14,410.7
2020,7,26,15,99.2
2020,7,26,16,61.5
2020,7,26,17,335.6
2020,7,26,18,127.4
2020,7,26,19,101.4
2020,7,26,20,48.5
2020,7,26,21,34.4
2020,7,26,22,159.6
2020,7,26,23,280.2
2020,7,27,0,139.5
2020,7,27,1,107.4
2020,7,27,2,72.3
2020,7,27,3,75.0
2020,7,27,4,93.9
2020,7,27,5,198.9
2020,7,27,6,328.1
2020,7,27,7,529.6
2020,7,27,8,200.1
2020,7,27,9,358.0
2020,7,27,10,392.4
2020,7,27,11,132.7
2020,7,27,12,416.9
2020,7,27,13,79.5
2020,7,27,14,166.4
2020,7,27,15,443.9
2020,7,27,16,233.5
2020,7,27,17,195.3
2020,7,27,18,74.4
2020,7,27,19,141.2
2020,7,27,20,187.6
2020,7,27,21,88.5
2020,7,27,22,300.9
2020,7,27,23,388.5
2020,7,28,0,91.9
2020,7,28,1,123.2
2020,7,28,2,188.7
2020,7,28,3,182.5
2020,7,28,4,246.8
2020,7,28,5,84.3
2020,7,28,6,29.3
2020,7,28,7,185.1
2020,7,28,8,324.9
2020,7,28,9,145.6
2020,7,28,10,261.5
2020,7,28,11,217.0
2020,7,28,12,303.4
2020,7,28,13,75.1
2020,7,28,14,117.3
2020,7,28,15,69.7
2020,7,28,16,203.0
2020,7,28,17,374.9
2020,7,28,18,368.8
2020,7,28,19,186.3
2020,7,28,20,293.2
2020,7,28,21,179.0
2020,7,28,22,125.6
2020,7,28,23,360.3
2020,7,29,0,169.7
2020,7,29,1,77.7
2020,7,29,2,80.4
2020,7,29,3,461.7
2020,7,29,4,453.1
2020,7,29,5,400.2
2020,7,29,6,519.2
2020,7,29,7,171.1
2020,7,29,8,237.0
2020,7,29,9,196.9
2020,7,29,10,410.3
2020,7,29,11,154.7
2020,7,29,12,311.1
2020,7,29,13,331.1
2020,7,29,14,108.5
2020,7,29,15,264.3
2020,7,29,16,231.6
2020,7,29,17,207.3
2020,7,29,18,202.1
2020,7,29,19,78.6
2020,7,29,20,295.6
2020,7,29,21,43.2
2020,7,29,22,159.7
2020,7,29,23,511.1
2020,7,30,0,243.5
2020,7,30,1,201.9
2020,7,30,2,469.5
2020,7,30,3,195.0
2020,7,30,4,359.2
2020,7,30,5,98.8
2020,7,30,6,169.0
2020,7,30,7,216.2
2020,7,30,8,121.8
2020,7,30,9,221.0
2020,7,30,10,34.4
2020,7,30,11,163.6
2020,7,30,12,82.7
2020,7,30,13,74.5
2020,7,30,14,467.0
